"ST_CASE","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","LATITUDE","LONGITUD","WEATHER","FATALS","DRUNK_DR"
160055,55,688,31,5,2015,1,16,17,47.75176389,-116.79114722,1,1,0
160056,17,1450,2,6,2015,3,16,15,48.48709167,-116.45920556,2,1,0
160057,51,1540,5,6,2015,6,8,51,43.66146667,-111.91888333,1,1,0
160058,83,190,5,6,2015,6,14,58,42.59333333,-114.8608,1,1,0
160059,15,780,6,6,2015,7,12,25,43.67937778,-115.96805278,1,1,0
160060,39,1150,6,6,2015,7,23,46,43.06576667,-115.72698056,10,1,1
160061,17,134,7,6,2015,1,10,15,47.98403056,-116.77928056,1,1,0
160062,35,1300,7,6,2015,1,19,50,46.50011389,-116.36869167,1,1,1
160063,35,1400,10,6,2015,4,6,30,46.51393333,-115.822625,1,1,0
160065,77,40,12,6,2015,6,0,8,42.80026389,-112.8168,1,1,0
160066,83,520,12,6,2015,6,18,39,42.51374722,-114.57406944,1,1,0
160070,27,210,13,6,2015,7,14,41,43.70610833,-116.79787778,1,1,0
160071,27,1080,15,6,2015,2,22,25,43.70391667,-116.58750833,1,1,1
160072,63,1660,18,6,2015,5,7,49,42.90635556,-114.41790556,1,1,0
160073,5,1430,19,6,2015,6,2,1,42.68960556,-112.417125,1,1,1
160074,67,720,19,6,2015,6,2,30,42.56891111,-113.66791667,1,2,0
160075,15,780,21,6,2015,1,14,44,43.60235,-115.88729722,1,1,0
160076,41,1480,21,6,2015,1,16,8,42.32465,-111.71348611,1,1,0
160077,1,160,22,6,2015,2,9,13,43.55338611,-116.22599722,1,1,0
160078,11,130,24,6,2015,4,4,58,43.16035278,-112.38852778,1,1,0
160079,27,1920,25,6,2015,5,16,4,43.69064444,-116.91197222,1,1,0
160080,17,1280,26,6,2015,6,18,35,48.00620278,-116.80683056,1,1,1
160081,75,560,27,6,2015,7,10,27,43.84862222,-116.76575,1,1,0
160082,19,1560,27,6,2015,7,12,13,43.61224167,-111.804575,1,1,0
160083,63,1660,27,6,2015,7,23,25,42.93035556,-114.57759444,1,1,1
160084,77,40,28,6,2015,1,3,30,42.90569444,-113.02750278,1,1,1
160085,39,1150,30,6,2015,3,16,3,43.28119444,-115.88482778,1,1,1
160087,1,1070,5,9,2015,7,2,24,43.60468333,-116.43036667,1,1,1
160088,1,160,2,9,2015,4,8,14,43.54455,-116.28535278,1,1,1
160094,35,1300,17,7,2015,6,7,55,46.48616667,-116.26650833,1,1,0
160096,1,160,12,8,2015,4,19,10,43.61836389,-116.21368889,1,1,1
160099,5,260,14,8,2015,6,23,44,42.916925,-112.47521944,1,1,0
160100,27,1200,19,8,2015,4,5,58,43.53220278,-116.49351944,1,1,0
160105,27,210,9,7,2015,5,22,49,43.67684167,-116.68684444,10,1,1
160111,37,1720,3,9,2015,5,1,55,44.17563611,-114.92388333,1,1,1
160112,1,160,14,7,2015,3,15,55,43.56317778,-116.17291389,1,1,1
160113,23,60,7,9,2015,2,20,17,43.83485278,-112.82398056,1,1,0
160114,27,1050,8,9,2015,3,6,10,43.37503889,-116.58862222,1,3,0
160124,31,200,8,9,2015,3,15,24,42.44560556,-113.80336389,1,1,0
160128,55,90,12,9,2015,7,3,49,47.934925,-116.69901667,1,3,1
160129,19,790,14,9,2015,2,12,38,43.52590556,-112.00364722,1,1,0
160134,11,130,29,8,2015,7,3,0,43.21488889,-112.3497,10,1,1
160139,83,890,18,8,2015,3,19,20,42.54715833,-114.36511667,1,1,1
160140,9,1620,16,9,2015,4,16,45,47.33643056,-116.55703611,1,1,0
160141,1,1725,19,9,2015,7,14,18,43.69180278,-116.4638,1,1,0
160142,51,1540,19,9,2015,7,19,31,43.64759444,-111.78609722,1,1,1
160143,25,490,19,9,2015,7,21,29,43.342125,-114.74887222,1,1,0
160144,83,190,21,9,2015,2,18,12,42.60787222,-114.71364722,1,1,0
160145,59,1630,23,9,2015,4,17,11,45.09657222,-113.88127222,1,1,0
160146,5,260,24,9,2015,5,9,9,43.02192222,-112.40798333,1,1,1
160147,27,1200,24,9,2015,5,13,40,43.53196667,-116.57278889,10,1,0
160148,53,460,25,9,2015,6,14,16,42.66411111,-114.32312222,1,1,0
160149,17,1640,27,9,2015,1,14,42,48.24529444,-116.69448611,5,1,0
160150,27,210,29,9,2015,3,19,54,43.78891389,-116.71253056,1,1,1
160155,1,160,5,10,2015,2,11,13,43.55462222,-116.23345,1,2,0
160161,1,160,15,10,2015,5,7,35,43.61920556,-116.26775278,5,1,0
160167,55,1460,21,11,2015,7,2,3,47.71103333,-116.98035833,1,1,0
160171,55,1460,1,12,2015,3,23,5,47.71216389,-116.89638056,1,2,1
160172,27,1200,5,12,2015,7,4,21,43.56129722,-116.52121389,1,1,0
160174,1,160,10,12,2015,5,19,30,43.58391667,-116.15827778,10,1,1
160177,5,1430,28,10,2015,4,12,22,42.88046944,-112.44222222,1,1,0
160178,5,536,13,11,2015,6,2,50,42.99354444,-112.47644167,1,2,1
160179,1,160,19,10,2015,2,21,12,43.63858056,-116.23321667,2,1,0
160187,27,210,30,12,2015,4,9,37,43.66355278,-116.66126944,10,1,0
160191,27,210,23,10,2015,6,22,0,43.67998333,-116.69048611,1,1,2
160194,27,1200,1,11,2015,1,18,7,43.60499722,-116.62606944,1,1,0
170003,201,1650,3,1,2015,7,11,25,42.22099167,-88.99041944,4,1,1
170004,31,6400,7,1,2015,4,13,33,41.69283333,-87.73981389,1,1,0
170011,31,5410,11,1,2015,1,4,21,41.87402778,-87.81016111,1,1,1
170013,31,5790,12,1,2015,2,18,59,42.04691944,-87.80628333,4,1,0
170016,161,5670,15,1,2015,5,14,47,41.47206389,-90.45645833,1,1,0
170018,115,2250,17,1,2015,7,11,55,39.83578611,-88.98445278,1,1,0
170019,163,2460,19,1,2015,2,3,14,38.53046111,-90.19617778,1,1,0
170021,87,8880,3,1,2015,7,6,7,37.41364167,-88.89315,2,1,1
170022,97,9650,7,1,2015,4,14,47,42.45721667,-87.85461111,10,1,1
170025,89,2690,14,1,2015,4,18,14,42.02431111,-88.31536667,1,1,0
170027,113,6230,24,1,2015,7,8,46,40.51033611,-88.98721944,1,1,0
170028,99,5480,24,1,2015,7,15,23,41.54762222,-89.11619722,1,1,0
170029,89,2690,27,1,2015,3,8,6,42.04641667,-88.28247222,1,1,0
170032,105,7070,29,1,2015,5,6,14,40.88695,-88.64191944,1,1,0
170033,31,1670,22,1,2015,5,13,17,41.77342778,-87.70783889,1,1,0
170035,197,2800,8,1,2015,5,7,0,41.42102222,-88.16953056,4,1,0
170043,143,6850,14,2,2015,7,9,38,40.72486667,-89.59365,1,1,1
170046,161,5670,16,2,2015,2,22,25,41.50345833,-90.51586111,1,1,1
170047,19,1550,6,2,2015,6,19,32,40.12726667,-88.23598889,1,1,0
170048,31,7100,5,2,2015,5,6,6,41.63000833,-87.67665833,1,1,0
170049,115,5110,22,2,2015,1,11,7,39.71280278,-88.99741389,1,1,0
170050,89,2690,21,2,2015,7,0,23,42.06612222,-88.309,1,2,1
170052,91,4380,15,2,2015,1,2,30,41.1172,-87.86595556,1,1,1
170055,97,4216,29,1,2015,5,19,18,42.26404722,-88.17898056,1,1,0
170056,89,3300,31,1,2015,7,13,0,41.88811111,-88.35976389,1,1,1
170058,97,3130,1,1,2015,5,12,55,42.40116667,-88.18413889,1,1,1
170059,31,6730,2,1,2015,6,19,6,41.49153611,-87.66883889,1,1,1
170061,31,7340,14,1,2015,4,11,19,41.91129167,-87.83508056,1,1,0
170064,197,5160,16,1,2015,6,17,55,41.42468333,-87.98705278,1,1,0
170070,111,7316,26,2,2015,5,4,56,42.39844167,-88.29988333,4,1,0
170071,91,5200,21,2,2015,7,15,52,41.24061111,-87.82240278,1,1,0
170072,31,1670,22,2,2015,1,2,13,41.93235,-87.72698056,1,1,1
170075,1,7180,7,3,2015,7,23,35,39.93347778,-91.40167222,1,1,1
170076,197,887,7,3,2015,7,1,4,41.68051111,-88.07632778,1,1,0
170078,31,1670,7,3,2015,7,6,10,41.90351111,-87.65624444,1,1,1
170080,31,3790,27,2,2015,6,0,56,41.60599722,-87.66076944,5,1,0
170083,113,840,16,3,2015,2,22,59,40.46676389,-88.98180278,1,1,2
170087,115,2250,7,4,2015,3,3,38,39.87554167,-89.01143056,1,1,0
170096,31,1670,19,3,2015,5,12,53,41.84795278,-87.61771111,1,1,0
170103,89,7640,22,3,2015,1,16,25,41.92394167,-88.27374167,10,1,0
170109,31,1670,19,1,2015,2,1,41,41.92478889,-87.63093056,8,1,1
170118,141,7410,10,3,2015,3,17,57,41.93450278,-89.03439444,5,2,0
170120,31,1670,27,2,2015,6,14,0,41.73554167,-87.68253056,1,1,0
170121,31,280,9,3,2015,2,6,55,42.07745556,-87.99349167,1,1,0
170122,115,860,10,3,2015,3,19,24,39.70037222,-89.12388056,1,1,1
170123,199,1420,30,3,2015,2,13,45,37.74515,-89.07719722,1,1,0
170125,31,2330,12,3,2015,5,21,57,42.00903056,-87.90449722,1,1,0
170126,95,3260,26,3,2015,5,13,48,40.94753333,-90.38137222,1,1,0
170127,183,2220,16,3,2015,2,16,52,40.12716667,-87.63680556,1,1,1
170133,199,4290,14,4,2015,3,21,46,37.81943333,-88.94576944,1,1,1
170134,117,1360,5,3,2015,5,13,27,39.293625,-89.87860278,1,1,0
170135,31,1670,18,4,2015,7,1,10,41.89016944,-87.64972778,1,1,0
170136,113,840,16,2,2015,2,16,30,40.51717222,-88.91521944,10,1,0
170142,119,160,15,3,2015,1,9,28,38.91698056,-90.14994444,1,1,0
170144,179,5780,10,2,2015,3,16,40,40.62658333,-89.50781944,1,1,0
170148,119,7073,23,3,2015,2,18,31,38.70505556,-90.10245278,1,1,0
170150,43,460,24,3,2015,3,13,22,41.79813889,-88.24044167,1,1,0
170153,119,7073,12,3,2015,5,5,1,38.76427778,-90.06653056,1,1,0
170159,197,6140,13,2,2015,6,10,8,41.51076667,-87.92785,1,1,0
170160,31,4350,21,2,2015,7,22,52,41.74738333,-87.834325,1,1,0
170162,31,6410,23,2,2015,2,14,25,41.89836667,-87.77526111,1,1,0
170163,31,7330,8,3,2015,1,4,45,41.90800556,-87.82429444,1,1,1
170164,31,1670,5,3,2015,5,13,20,41.87591111,-87.72549444,1,1,1
170165,197,4300,20,3,2015,6,20,48,41.52795,-88.08948889,1,1,1
170166,183,8610,25,3,2015,4,13,46,40.10488333,-87.6326,1,1,0
170169,31,1670,29,3,2015,1,5,13,41.83689722,-87.67544167,1,2,0
170170,163,2610,10,4,2015,6,18,53,38.63065556,-90.10741389,1,1,0
170173,167,8220,30,4,2015,5,5,52,39.80274167,-89.64355556,1,1,0
170174,31,7765,12,4,2015,1,22,7,41.50530833,-87.57775833,1,1,0
170175,197,2035,11,4,2015,7,1,7,41.566725,-88.14365,1,1,0
170176,19,8770,14,4,2015,3,18,23,40.10558333,-88.20962778,1,1,0
170177,31,1670,15,4,2015,4,12,22,41.66210833,-87.55440556,1,1,0
170182,97,5940,18,4,2015,7,14,58,42.27728333,-88.03467778,1,1,0
170183,119,160,23,4,2015,5,4,38,38.90573889,-90.17643611,1,1,1
170184,43,460,24,4,2015,6,17,52,41.80434444,-88.23925833,1,1,0
170186,31,6360,24,4,2015,6,22,46,41.84981389,-87.83548889,2,1,0
170187,197,4910,25,4,2015,7,6,6,41.60824167,-88.04556667,2,1,1
170188,197,2035,17,4,2015,6,23,0,41.58167222,-88.08671667,1,1,0
170191,31,1670,23,4,2015,5,3,29,41.73759722,-87.62505,1,1,1
170192,31,1670,26,4,2015,1,21,56,41.73631667,-87.62548056,1,1,0
170194,31,1670,1,5,2015,6,0,25,41.70776667,-87.58730278,1,1,1
170195,31,5550,1,5,2015,6,18,4,41.63133056,-87.70739722,1,1,0
170198,31,980,3,5,2015,1,15,6,41.71911667,-87.79856667,1,2,0
170200,31,7488,10,4,2015,6,12,59,42.05130833,-88.00298056,1,1,0
170201,197,7000,28,4,2015,3,0,7,41.60851667,-88.20218056,1,2,1
170206,31,1670,29,4,2015,4,5,35,41.84231389,-87.65807778,1,1,1
170207,29,5390,23,4,2015,5,16,11,39.47671944,-88.37110833,1,1,0
170211,31,2330,4,5,2015,2,16,42,42.05459167,-87.88471944,1,1,0
170217,19,1550,2,5,2015,7,20,50,40.12721667,-88.24234167,1,1,0
170222,163,5340,8,5,2015,6,12,47,38.525625,-89.81111667,2,2,0
170224,89,1390,9,5,2015,7,22,23,42.12108611,-88.25796389,1,1,1
170225,31,5870,22,3,2015,1,20,12,42.03805278,-87.96695,1,1,1
170228,135,3930,13,5,2015,4,13,13,39.163525,-89.49773889,1,1,0
170230,31,1260,16,5,2015,7,6,40,41.62880278,-87.54443333,1,2,1
170233,197,4300,1,5,2015,6,15,30,41.55474722,-88.22025278,1,1,0
170234,31,2330,13,5,2015,4,3,55,42.06601667,-87.89002222,1,1,0
170235,37,2280,7,5,2015,5,14,35,41.96598889,-88.71925278,1,1,0
170238,105,8370,6,5,2015,4,5,17,41.10646944,-88.82057222,5,1,1
170239,47,50,14,5,2015,5,14,43,38.34858611,-88.02676389,1,1,0
170240,93,7010,18,4,2015,7,20,11,41.66653889,-88.52430278,1,1,1
170241,43,830,22,4,2015,4,9,42,41.93873333,-88.09758611,1,1,0
170243,201,7460,20,4,2015,2,16,29,42.26895833,-89.08470278,1,1,0
170244,173,8700,26,4,2015,1,21,56,39.39114444,-88.96508889,1,1,0
170249,31,1670,5,5,2015,3,13,7,41.92469722,-87.7106,1,1,0
170255,109,1880,24,5,2015,1,20,48,40.41166389,-90.79126944,2,1,0
170258,31,1670,23,5,2015,7,15,15,41.78556667,-87.69477222,1,1,0
170259,199,5250,1,6,2015,2,22,20,37.74067222,-88.94386111,1,1,0
170262,31,1207,13,5,2015,4,19,25,41.75973333,-87.90186944,1,1,0
170264,31,1670,22,5,2015,6,7,22,41.91693611,-87.75590278,1,1,0
170265,31,1670,9,4,2015,5,3,13,41.89346111,-87.6511,2,1,1
170271,201,7460,27,5,2015,4,0,37,42.331825,-89.11229444,1,1,0
170273,197,7491,18,5,2015,2,13,52,41.64274167,-88.12465833,1,1,0
170281,31,1670,6,3,2015,6,16,54,41.815875,-87.66516944,1,3,0
170283,31,8030,4,6,2015,5,22,5,42.04080556,-87.71075556,1,1,0
170284,115,2250,12,6,2015,6,0,23,39.85511667,-88.943525,1,1,0
170287,31,1670,4,2,2015,4,1,14,41.75188333,-87.55598056,10,1,0
170288,31,1670,1,1,2015,5,2,43,41.90241944,-87.74514167,1,1,0
170289,31,1670,2,1,2015,6,13,40,42.01874722,-87.67604167,1,1,0
170290,31,1670,16,1,2015,6,6,20,41.9465,-87.7178,1,1,0
170291,31,1670,20,1,2015,3,10,4,41.85912222,-87.71519444,1,1,0
170292,31,1670,31,1,2015,7,0,47,41.69226111,-87.64984444,1,1,1
170293,31,1670,25,1,2015,1,22,29,41.75583611,-87.66357222,8,1,1
170294,31,1670,5,4,2015,1,13,30,41.75960278,-87.65443611,1,1,0
170295,31,1670,4,4,2015,7,3,39,41.68545556,-87.61106389,1,1,0
170296,31,1670,2,6,2015,3,21,30,41.77751667,-87.66417778,1,1,0
170297,31,1670,13,4,2015,2,20,33,41.85985,-87.65092778,1,1,0
170298,31,1670,12,4,2015,1,14,27,41.80906667,-87.66498056,1,1,1
170301,31,1670,27,4,2015,2,0,45,41.92956111,-87.74300556,1,1,0
170302,31,1670,17,1,2015,7,22,11,41.90979167,-87.73385833,1,2,1
170303,31,1670,18,4,2015,7,15,45,41.735875,-87.63259167,1,1,0
170305,31,4680,18,6,2015,5,20,50,41.57195278,-87.558825,1,1,0
170308,43,2225,17,6,2015,4,12,0,41.73055278,-87.97953611,1,1,0
170309,43,9000,1,1,2015,5,20,49,41.82706667,-88.20188056,1,1,0
170310,163,1240,6,2,2015,6,6,11,38.56628056,-90.191675,1,1,0
170311,97,4820,7,3,2015,7,2,43,42.30607778,-88.01413056,1,1,1
170313,31,6330,22,3,2015,1,0,37,41.9046,-87.911975,1,1,0
170314,163,1495,20,5,2015,4,7,44,38.56864722,-90.09029722,1,1,1
170317,163,1240,6,5,2015,4,22,56,38.55421111,-90.19327222,1,1,1
170322,97,4620,7,6,2015,1,22,13,42.21836667,-87.89715833,1,1,0
170326,163,1240,4,6,2015,5,15,10,38.55795556,-90.19850833,1,1,0
170329,111,2100,16,6,2015,3,10,27,42.24956944,-88.28668333,1,1,0
170330,31,6730,10,6,2015,4,0,30,41.49303889,-87.67369444,1,2,1
170331,119,9550,15,3,2015,1,22,34,38.86016944,-90.08778333,1,1,0
170332,97,3910,24,4,2015,6,18,54,42.203375,-87.802475,2,1,0
170336,31,6650,1,6,2015,2,16,16,42.11014722,-88.01088889,1,1,0
170342,199,5250,25,6,2015,5,9,25,37.73326667,-88.89112222,1,1,0
170344,31,1670,24,6,2015,4,1,55,41.89014444,-87.64969167,1,1,1
170347,167,8220,29,6,2015,2,22,58,39.82648333,-89.66401389,1,1,0
170348,31,3731,27,6,2015,7,21,31,42.00755,-88.14470833,1,1,1
170354,49,2650,24,6,2015,4,0,17,39.11704722,-88.56952222,1,1,0
170356,31,1260,28,6,2015,1,4,24,41.60097778,-87.55908889,1,1,2
170358,31,1670,20,6,2015,7,16,52,41.84339722,-87.66583056,10,1,0
170359,201,7460,21,6,2015,1,22,13,42.29055278,-89.08463889,1,1,0
170360,121,7730,22,6,2015,2,15,42,38.62368056,-88.97748333,1,1,0
170364,31,700,28,6,2015,1,1,50,41.87003611,-87.88086667,1,2,0
170365,31,1670,1,7,2015,4,5,39,41.72205278,-87.60446944,1,1,0
170372,31,3190,25,4,2015,7,5,45,41.93326111,-87.88480556,1,1,0
170375,115,2250,11,7,2015,7,5,45,39.85893889,-88.96375,1,1,1
170376,163,2610,1,6,2015,2,23,23,38.62779167,-90.13845,1,1,0
170379,197,7491,15,6,2015,2,23,29,41.66728056,-88.11981389,1,1,1
170380,31,1730,26,6,2015,6,1,39,41.84546111,-87.76725278,1,1,1
170383,97,9100,14,7,2015,3,7,56,42.35964444,-87.85796944,1,1,0
170384,89,460,17,6,2015,4,4,55,41.79106944,-88.35923611,1,2,0
170387,201,7460,5,7,2015,1,14,0,42.28829167,-89.12196111,1,1,0
170388,19,1550,2,7,2015,5,13,4,40.137025,-88.24369167,1,1,0
170390,31,1670,11,7,2015,7,13,51,41.78047222,-87.60043889,1,1,0
170391,115,2250,11,7,2015,7,18,9,39.82555833,-88.97718056,1,1,1
170395,143,6850,11,7,2015,7,12,23,40.74694444,-89.61246389,1,1,0
170399,97,9090,17,4,2015,6,20,37,42.26985833,-88.15475833,1,1,0
170405,37,8450,29,5,2015,6,13,19,41.96613611,-88.72432222,1,1,0
170406,31,3996,13,6,2015,7,12,26,42.03439722,-88.08526667,1,1,0
170412,43,6378,17,7,2015,6,22,4,41.84316389,-87.97225278,1,1,1
170415,49,5740,19,7,2015,1,0,50,39.16553056,-88.38362222,1,1,1
170417,163,670,9,7,2015,5,23,27,38.54160556,-90.02243889,2,2,0
170418,115,2250,20,6,2015,7,23,39,39.91648889,-88.88819444,2,2,2
170419,31,8620,18,7,2015,7,0,15,41.54131944,-87.78838333,10,1,0
170425,57,8460,12,7,2015,1,20,35,40.36841944,-90.42554444,1,1,1
170426,119,3900,9,6,2015,3,14,25,38.73635278,-89.65283889,1,1,0
170428,77,1350,9,6,2015,3,15,55,37.72898889,-89.25573611,1,1,0
170430,97,4650,9,7,2015,5,22,6,42.208825,-88.11166944,1,1,1
170432,115,2250,16,6,2015,3,15,16,39.85148611,-88.894225,1,1,0
170435,31,6380,22,7,2015,4,13,35,41.59275833,-87.72094167,1,1,0
170436,63,3280,26,7,2015,1,19,30,41.17391111,-88.32621667,1,1,1
170438,119,160,27,7,2015,2,9,7,38.90871944,-90.09233333,1,1,0
170440,31,2330,23,7,2015,5,13,44,42.04136944,-87.88706667,1,1,0
170442,31,3996,1,4,2015,4,11,27,42.04992778,-88.06488611,1,1,0
170443,31,6525,21,7,2015,3,16,15,41.51272222,-87.67436667,1,1,0
170446,31,6525,15,6,2015,2,13,49,41.52070556,-87.71325,2,1,0
170449,43,460,30,7,2015,5,7,11,41.8199,-88.23117778,1,1,0
170454,31,3080,31,7,2015,6,11,18,41.52785556,-87.66311944,1,1,0
170456,143,680,1,3,2015,1,7,9,40.68875556,-89.68173889,4,1,0
170457,31,7765,29,4,2015,4,19,49,41.48709444,-87.57735,1,1,0
170458,113,840,21,6,2015,1,2,30,40.47910556,-89.01954167,10,1,0
170463,31,1670,23,7,2015,5,16,45,41.94405556,-87.76668056,1,1,0
170464,31,1670,29,7,2015,4,4,35,41.94628333,-87.73591944,1,1,0
170466,31,1670,2,8,2015,1,0,0,41.67478333,-87.66205833,1,1,1
170467,43,9545,28,3,2015,7,22,12,41.74036111,-88.04038611,1,1,0
170471,167,8220,7,6,2015,1,17,4,39.83871111,-89.65532778,1,1,0
170472,31,1680,13,6,2015,7,23,59,41.50618333,-87.62733056,1,1,0
170474,201,7460,4,7,2015,7,23,37,42.26072778,-89.10058889,1,1,1
170476,55,9230,18,7,2015,7,21,0,37.875725,-88.93272222,1,1,1
170477,199,2010,22,7,2015,4,12,12,37.74498611,-89.04465833,1,2,0
170479,31,7330,13,7,2015,2,10,39,41.90869167,-87.8143,1,1,0
170480,119,1910,17,7,2015,6,14,56,38.66755556,-90.00809444,1,1,0
170483,31,1670,25,7,2015,7,23,34,41.87498611,-87.68628056,1,1,0
170484,31,1670,31,7,2015,6,4,30,41.87359167,-87.73499444,1,1,0
170488,31,512,5,8,2015,4,13,15,42.12541389,-88.19452778,1,1,0
170489,201,7460,4,8,2015,3,6,59,42.31579444,-89.07147778,1,2,1
170491,89,460,11,8,2015,3,18,36,41.79208056,-88.35458889,1,1,0
170493,197,887,8,8,2015,7,2,57,41.70121667,-88.03664167,1,2,2
170499,31,1670,15,8,2015,7,20,30,41.87592222,-87.64473056,1,1,1
170502,43,9290,23,7,2015,5,0,59,41.83658333,-88.10171944,1,1,0
170504,137,4250,9,8,2015,1,8,30,39.73251389,-90.23404444,10,1,0
170507,31,2870,6,6,2015,7,10,23,42.03238333,-87.69933333,1,1,0
170508,31,1730,27,6,2015,7,16,13,41.84197778,-87.75054167,1,2,1
170511,167,8220,18,7,2015,7,1,20,39.79603889,-89.65085556,1,2,1
170515,31,6280,3,8,2015,2,19,3,42.14575556,-87.88241944,1,1,1
170523,31,7330,20,8,2015,5,22,20,41.908675,-87.81551111,1,1,0
170527,43,9545,4,8,2015,3,18,56,41.76345833,-88.03718889,1,1,0
170533,31,1670,24,8,2015,2,19,34,41.75840833,-87.61512222,1,2,0
170534,107,4840,23,8,2015,1,20,43,40.15769167,-89.38635556,1,1,1
170540,31,5410,27,7,2015,2,20,47,41.87398889,-87.85344167,1,1,1
170542,31,1670,16,8,2015,1,5,53,41.78081667,-87.57478611,1,1,1
170545,31,3940,24,8,2015,2,14,40,41.87368056,-87.90384167,1,1,0
170546,31,5870,18,4,2015,7,15,24,42.097975,-87.90287222,1,1,0
170547,197,7000,31,7,2015,6,19,1,41.65076389,-88.258225,1,1,1
170548,37,7750,28,6,2015,1,4,4,41.64708611,-88.60289167,1,2,1
170549,31,6180,17,9,2015,5,22,57,42.05455833,-87.84126389,1,1,0
170553,95,3260,30,7,2015,5,7,29,40.96211667,-90.36299167,1,1,0
170554,31,3996,7,8,2015,6,13,50,42.04663611,-88.14226667,1,1,0
170555,43,1770,15,8,2015,7,12,22,41.79929167,-87.946675,1,1,1
170562,179,9030,31,8,2015,2,5,54,40.69303611,-89.48346389,1,1,0
170564,111,8224,12,8,2015,4,13,13,42.48004444,-88.2769,1,1,0
170566,89,460,5,9,2015,7,11,0,41.76940833,-88.40176389,1,1,0
170567,103,2380,15,8,2015,7,10,22,41.837725,-89.43900278,1,1,1
170570,31,1670,2,9,2015,4,2,33,41.69905,-87.62089167,1,1,1
170571,31,7380,27,8,2015,5,19,46,41.64396389,-87.70871111,1,2,2
170574,197,4300,10,9,2015,5,15,3,41.52990556,-88.12489444,1,1,0
170575,197,887,30,8,2015,1,18,30,41.67725556,-88.08285833,1,1,1
170576,117,7009,30,8,2015,1,17,10,39.16081944,-89.9898,1,1,0
170579,43,9355,2,9,2015,4,15,37,41.75985833,-87.93525556,1,1,0
170584,179,2600,5,9,2015,7,15,23,40.670625,-89.5732,1,1,0
170585,137,4250,6,9,2015,1,18,31,39.748075,-90.22906389,1,1,0
170587,31,1670,7,8,2015,6,4,52,41.92905278,-87.79553889,1,1,0
170592,85,3250,9,9,2015,4,19,10,42.41696667,-90.43991111,1,1,0
170593,93,9630,24,8,2015,2,7,34,41.60715278,-88.48020556,1,1,0
170595,43,830,8,9,2015,3,16,50,41.95671667,-88.06165833,10,1,1
170596,19,8770,11,9,2015,6,22,10,40.14075833,-88.19140278,1,1,0
170598,161,5670,13,9,2015,1,18,9,41.48762222,-90.50255278,1,1,0
170600,29,5390,13,9,2015,1,22,41,39.45891944,-88.37747222,1,1,0
170605,143,6850,16,9,2015,4,18,19,40.73963333,-89.61253056,1,1,0
170613,163,2610,31,7,2015,6,15,8,38.60041389,-90.0779,1,1,0
170614,31,8367,23,8,2015,1,5,5,42.0191,-88.18073889,1,1,0
170616,31,1670,31,8,2015,2,0,37,41.87575278,-87.68900833,1,1,0
170617,201,5087,28,8,2015,6,7,51,42.33463611,-89.05466111,1,1,0
170619,27,1370,6,9,2015,1,21,8,38.64521389,-89.37251667,1,1,0
170626,197,4910,14,9,2015,2,18,53,41.590375,-88.05698889,1,1,0
170632,31,1670,20,9,2015,1,2,54,41.982275,-87.80041389,1,1,1
170638,1,7180,30,9,2015,4,21,6,39.91866111,-91.33959167,1,2,0
170642,31,2330,13,7,2015,2,21,40,42.030325,-87.92642222,1,1,0
170643,31,1670,4,10,2015,1,18,52,42.01953056,-87.69016667,1,1,0
170645,31,6380,12,7,2015,1,0,49,41.60290278,-87.75599167,1,1,0
170646,93,9630,6,10,2015,3,17,20,41.63098056,-88.47385278,1,1,1
170647,31,5790,31,8,2015,2,9,49,42.04984444,-87.80752222,1,1,1
170648,31,1670,2,9,2015,4,13,30,41.944125,-87.70772778,1,1,0
170650,57,4950,23,9,2015,4,20,13,40.70633611,-90.27641389,1,1,0
170653,197,9390,2,9,2015,4,21,59,41.30941667,-88.1545,1,1,0
170654,31,3790,20,9,2015,1,20,31,41.61402222,-87.64135,1,1,1
170655,31,3790,20,9,2015,1,2,50,41.62090278,-87.65597778,1,1,0
170656,31,1670,21,9,2015,2,10,40,41.776775,-87.60584167,1,1,0
170657,11,8230,13,7,2015,2,13,56,41.33114167,-89.19821111,1,1,0
170660,31,2330,29,6,2015,2,15,50,42.04103056,-87.88385278,10,1,0
170666,11,7140,10,10,2015,7,19,28,41.39529722,-89.44866944,1,1,0
170668,33,7400,6,10,2015,3,5,51,39.00568333,-87.74996389,1,1,0
170669,31,3790,6,9,2015,1,15,40,41.59574444,-87.64130556,1,1,0
170671,31,1670,12,3,2015,5,13,44,41.78502778,-87.64489444,1,1,0
170672,31,1670,17,5,2015,1,10,23,41.71510556,-87.68187222,1,1,1
170675,95,3260,29,8,2015,7,6,32,40.99070556,-90.41131944,1,2,0
170678,31,1680,7,5,2015,5,5,39,41.50622222,-87.61362222,1,1,0
170679,31,1670,19,9,2015,7,4,10,41.70002778,-87.65385556,2,1,0
170681,31,8410,28,9,2015,2,5,57,41.79166667,-87.80861389,1,1,0
170684,89,560,11,10,2015,1,19,20,41.86423333,-88.31378056,1,1,0
170685,97,9100,10,10,2015,7,16,32,42.35666944,-87.84476667,1,1,0
170687,183,2220,11,10,2015,1,21,9,40.18810833,-87.62958333,1,1,0
170690,31,1670,18,7,2015,7,3,22,41.88674444,-87.63013889,1,1,1
